town,url,name
Webster,http://rocwiki.org/Spring_Garden,Spring Garden
Webster,http://rocwiki.org/Starbucks,Starbucks
Webster,http://rocwiki.org/Uno_Chicago_Grill,Uno Chicago Grill
Webster,http://rocwiki.org/Burger_King,Burger King
Webster,http://rocwiki.org/China_Chef,China Chef
Webster,http://rocwiki.org/Proietti%27s,Proietti's
Webster,http://rocwiki.org/Sogo_Japanese_Steakhouse,Sogo Japanese Steakhouse
Webster,http://rocwiki.org/Starbucks,Starbucks
Webster,http://rocwiki.org/Subway_Restaurants,Subway Restaurants
Webster,http://rocwiki.org/Hooligans_Eastside_Grill,Hooligans Eastside Grill
Webster,http://rocwiki.org/Moma_Ristorante_Italiano,Moma Ristorante Italiano
Webster,http://rocwiki.org/Pontillo%27s,Pontillo's
Webster,http://rocwiki.org/Taka_House_Japanese_Restaurant,Taka House Japanese Restaurant
Webster,http://rocwiki.org/Barry%E2%80%99s_Old_School_Irish,Barry’s Old School Irish
Webster,http://rocwiki.org/Coach_Sports_Bar,Coach Sports Bar
Webster,http://rocwiki.org/Dunkin%27_Donuts,Dunkin' Donuts
Webster,http://rocwiki.org/Golden_Boys,Golden Boys
Webster,http://rocwiki.org/Hank%27s_Ice_Cream_%26_Roast_Beef_Sandwiches,Hank's Ice Cream & Roast Beef Sandwiches
Webster,http://rocwiki.org/Hatter%27s_Pub,Hatter's Pub
Webster,http://rocwiki.org/Maa%27s_Diner,Maa's Diner
Webster,http://rocwiki.org/Maria%27s_Mexican_Restaurant,Maria's Mexican Restaurant
Webster,http://rocwiki.org/Mark%27s_Pizzeria,Mark's Pizzeria
Webster,http://rocwiki.org/Marvin_Mozzeroni%27s,Marvin Mozzeroni's
Webster,http://rocwiki.org/McDonald%27s,McDonald's
Webster,http://rocwiki.org/No._1,No. 1
Webster,http://rocwiki.org/Prime_Steakhouse,Prime Steakhouse
Webster,http://rocwiki.org/Rubino%27s,Rubino's
Webster,http://rocwiki.org/Webster_Hots,Webster Hots
